"","x"
"13825",147000
"13826",146999
"13827",146997
"13828",146995
"13829",146994
"13830",146993
"13831",146958
"13832",146957
"13833",146955
"13834",146324
"13835",145448
"13836",145447
"13837",145446
"13838",145445
"13839",145444
"13840",144935
"13841",144909
"13842",144907
"13843",144906
"13844",144764
"13845",144516
"13846",144444
"13847",144442
"13848",144441
"13849",144440
"13850",144439
"13851",143846
"13852",143706
"13853",143705
"13854",143704
"13855",143703
"13856",143665
"13857",143664
"13858",143663
"13859",143662
"13860",143661
"13861",143659
"13862",143658
"13863",143620
"13864",143619
"13865",143618
"13866",143617
"13867",143616
"13868",143603
"13869",143602
"13870",143601
"13871",143600
"13872",143599
"13873",143358
"13874",143357
"13875",143356
"13876",143355
"13877",143354
"13878",143314
"13879",143281
"13880",143059
"13881",142658
"13882",142346
"13883",142345
"13884",142344
"13885",142343
"13886",142342
"13887",142341
"13888",142340
"13889",142339
"13890",142338
"13891",142337
"13892",142336
"13893",142335
"13894",142334
"13895",142333
"13896",142332
"13897",142300
"13898",142186
"13899",142171
"13900",142082
"13901",142081
"13902",142080
"13903",141965
"13904",141964
"13905",141958
"13906",141804
"13907",141803
"13908",141694
"13909",141693
"13910",141692
"13911",141672
"13912",141671
"13913",141586
"13914",141585
"13915",141584
"13916",141583
"13917",141582
"13918",141581
"13919",141580
"13920",141579
"13921",141578
"13922",141513
"13923",141512
"13924",141511
"13925",141510
"13926",141509
"13927",141508
"13928",141507
"13929",141506
"13930",141505
"13931",141504
"13932",141503
"13933",141502
"13934",141501
"13935",141500
"13936",141499
"13937",141498
"13938",141497
"13939",141496
"13940",141495
"13941",141494
"13942",141493
"13943",141492
"13944",141207
"13945",141206
"13946",141205
"13947",141204
"13948",141130
"13949",141087
"13950",141086
"13951",141085
"13952",141018
"13953",140982
"13954",140981
"13955",140980
"13956",140979
"13957",140978
"13958",140977
"13959",140976
"13960",140975
"13961",140974
"13962",140956
"13963",140954
"13964",140953
"13965",140952
"13966",140951
"13967",140946
"13968",140945
"13969",140938
"13970",140937
"13971",140936
"13972",140935
"13973",140933
"13974",140932
"13975",140931
"13976",140930
"13977",140929
"13978",140904
"13979",140903
"13980",140902
"13981",140881
"13982",140880
"13983",140879
"13984",140799
"13985",140480
"13986",140296
"13987",140295
"13988",140214
"13989",140172
"13990",140171
"13991",140170
"13992",140169
"13993",140168
"13994",140167
"13995",140166
"13996",140165
"13997",140164
"13998",140163
"13999",140108
"14000",140093
"14001",140086
"14002",140085
"14003",140084
"14004",140083
"14005",140082
"14006",139930
"14007",139929
"14008",139054
"14009",138874
"14010",138372
"14011",138371
"14012",138370
"14013",138369
"14014",138368
"14015",138367
"14016",138364
"14017",138363
"14018",138362
"14019",138361
"14020",138360
"14021",138359
"14022",138358
"14023",138357
"14024",138356
"14025",138354
"14026",138332
"14027",138331
"14028",138330
"14029",138329
"14030",138328
"14031",138327
"14032",138326
"14033",138325
"14034",138287
"14035",138286
"14036",138285
"14037",138284
"14038",138283
"14039",138282
"14040",138280
"14041",138279
"14042",138278
"14043",138277
"14044",138276
"14045",138275
"14046",138274
"14047",138261
"14048",138260
"14049",138259
"14050",138258
"14051",138251
"14052",138250
"14053",138249
"14054",138248
"14055",138247
"14056",137601
"14057",137439
"14058",137438
"14059",137437
"14060",137390
"14061",137156
"14062",137128
"14063",137005
"14064",136881
"14065",136880
"14066",136831
"14067",136830
"14068",136829
"14069",136828
"14070",136827
"14071",136826
"14072",136825
"14073",136727
"14074",136726
"14075",136725
"14076",136724
"14077",136695
"14078",136694
"14079",136693
"14080",136684
"14081",136683
"14082",136662
"14083",136359
"14084",136358
"14085",136357
"14086",136011
"14087",136010
"14088",136009
"14089",135497
"14090",135197
"14091",135020
"14092",134823
"14093",134822
"14094",134821
"14095",134820
"14096",134819
"14097",134818
"14098",134817
"14099",134816
"14100",134815
"14101",134800
"14102",134799
"14103",134798
"14104",134797
"14105",134796
"14106",134795
"14107",134793
"14108",134783
"14109",134782
"14110",134602
"14111",134601
"14112",134566
"14113",134565
"14114",134564
"14115",134563
"14116",134548
"14117",134547
"14118",134546
"14119",134196
"14120",133833
"14121",133831
"14122",133830
"14123",132746
"14124",132745
"14125",132727
"14126",132726
"14127",132538
"14128",132537
"14129",132536
"14130",132323
"14131",131650
"14132",131649
"14133",131648
"14134",131519
"14135",131518
"14136",131517
"14137",131516
"14138",131515
"14139",131514
"14140",131513
"14141",131512
"14142",131511
"14143",131510
"14144",131509
"14145",131508
"14146",131507
"14147",131506
"14148",131505
"14149",131504
"14150",131503
"14151",130567
"14152",130566
"14153",130565
"14154",130564
"14155",130563
"14156",130502
"14157",130284
"14158",129873
"14159",129872
"14160",129871
"14161",129870
"14162",129621
"14163",129620
"14164",129619
"14165",129618
"14166",129617
"14167",129616
"14168",129587
"14169",129586
"14170",129585
"14171",129565
"14172",129564
"14173",129563
"14174",129562
"14175",129561
"14176",129544
"14177",129543
"14178",129542
"14179",129541
"14180",129540
"14181",129539
"14182",129538
"14183",129537
"14184",129536
"14185",129535
"14186",129534
"14187",129533
"14188",129532
"14189",129531
"14190",129530
"14191",129529
"14192",129528
"14193",129527
"14194",129526
"14195",129525
"14196",129524
"14197",129523
"14198",129522
"14199",129521
"14200",129520
"14201",129519
"14202",129518
"14203",129517
"14204",129516
"14205",129509
"14206",128990
"14207",128989
"14208",128980
"14209",128979
"14210",128978
"14211",128977
"14212",128976
"14213",128975
"14214",128974
"14215",128973
"14216",128972
"14217",128971
"14218",128970
"14219",128969
"14220",128968
"14221",128967
"14222",128966
"14223",128799
"14224",128798
"14225",128797
"14226",128796
"14227",128792
"14228",128725
"14229",128688
"14230",128687
"14231",128650
"14232",128649
"14233",128648
"14234",128647
"14235",128642
"14236",128641
"14237",128640
"14238",128639
"14239",128617
"14240",128616
"14241",128615
"14242",128614
"14243",128613
"14244",128612
"14245",128611
"14246",128610
"14247",128609
"14248",128608
"14249",128607
"14250",128606
"14251",128605
"14252",128604
"14253",128597
"14254",128596
"14255",128595
"14256",128594
"14257",128593
"14258",128592
"14259",128591
"14260",128590
"14261",128589
"14262",128588
"14263",128466
"14264",128465
"14265",128463
"14266",128462
"14267",128461
"14268",128460
"14269",128459
"14270",128458
"14271",128457
"14272",128456
"14273",128440
"14274",128439
"14275",128437
"14276",128436
"14277",128435
"14278",128434
"14279",128416
"14280",128415
"14281",128414
"14282",128413
"14283",128412
"14284",128411
"14285",128410
"14286",128409
"14287",128408
"14288",128407
"14289",128406
"14290",128405
"14291",128404
"14292",128403
"14293",128130
"14294",128031
"14295",127494
"14296",127314
"14297",127301
"14298",127300
"14299",127143
"14300",127126
"14301",127125
"14302",127048
"14303",127047
"14304",126403
"14305",126355
"14306",126332
"14307",126331
"14308",126330
"14309",126329
"14310",126328
"14311",126327
"14312",126326
"14313",126298
"14314",125592
"14315",125591
"14316",125590
"14317",125315
"14318",125314
"14319",125313
"14320",125311
"14321",125309
"14322",125236
"14323",125235
"14324",125129
"14325",125128
"14326",125127
"14327",125126
"14328",125125
"14329",125060
"14330",124566
"14331",124379
"14332",124378
"14333",124377
"14334",124376
"14335",123252
"14336",123225
"14337",123224
"14338",123223
"14339",122774
"14340",122696
"14341",122695
"14342",122694
"14343",122693
"14344",122692
"14345",122691
"14346",122690
"14347",122521
"14348",122520
"14349",122519
"14350",122287
"14351",122237
"14352",122233
"14353",122147
"14354",122146
"14355",122144
"14356",122100
"14357",121835
"14358",121834
"14359",121814
"14360",121813
"14361",121144
"14362",121142
"14363",121140
"14364",121139
"14365",121111
"14366",121110
"14367",121109
"14368",121108
"14369",121106
"14370",121105
"14371",121104
"14372",121103
"14373",121102
"14374",121101
"14375",121099
"14376",121052
"14377",121051
"14378",120830
"14379",120790
"14380",120789
"14381",120788
"14382",120787
"14383",120786
"14384",120785
"14385",120784
"14386",120783
"14387",120708
"14388",120454
"14389",120429
"14390",120282
"14391",120281
"14392",120280
"14393",120279
"14394",120278
"14395",120277
"14396",120210
"14397",120209
"14398",120208
"14399",119981
"14400",119980
"14401",119576
"14402",119575
"14403",119574
"14404",119573
"14405",119572
"14406",119571
"14407",119546
"14408",119545
"14409",119514
"14410",119513
"14411",119505
"14412",119223
"14413",119222
"14414",119120
"14415",119079
"14416",119078
"14417",119076
"14418",119075
"14419",119074
"14420",119073
"14421",119072
"14422",119070
"14423",119069
"14424",119068
"14425",119067
"14426",119066
"14427",119065
"14428",119064
"14429",119063
"14430",119061
"14431",119051
"14432",119050
"14433",119046
"14434",119045
"14435",119044
"14436",119043
"14437",119042
"14438",119041
"14439",119040
"14440",119039
"14441",119038
"14442",119037
"14443",119036
"14444",119035
"14445",119034
"14446",119033
"14447",119032
"14448",119017
"14449",119016
"14450",119015
"14451",119014
"14452",119013
"14453",118883
"14454",118833
"14455",118657
"14456",118656
"14457",118654
"14458",118629
"14459",118564
"14460",118353
"14461",118352
"14462",118351
"14463",118350
"14464",118349
"14465",118348
"14466",118306
"14467",118304
"14468",118303
"14469",118302
"14470",118301
"14471",118280
"14472",118223
"14473",118222
"14474",118201
"14475",118200
"14476",118199
"14477",118198
"14478",118136
"14479",118135
"14480",118134
"14481",118133
"14482",118127
"14483",118126
"14484",118125
"14485",118124
"14486",118123
"14487",118096
"14488",118095
"14489",118094
"14490",118093
"14491",118092
"14492",118091
"14493",118090
"14494",118089
"14495",118088
"14496",118087
"14497",118086
"14498",118085
"14499",118083
"14500",118082
"14501",118081
"14502",118078
"14503",118077
"14504",118076
"14505",118075
"14506",118074
"14507",118073
"14508",117053
"14509",117052
"14510",117021
"14511",116481
"14512",116474
"14513",116071
"14514",116069
"14515",115999
"14516",115998
"14517",115997
"14518",115996
"14519",115995
"14520",115994
"14521",115993
"14522",115992
"14523",115991
"14524",115972
"14525",115971
"14526",115279
"14527",115278
"14528",115277
"14529",114859
"14530",114366
"14531",113990
"14532",113952
"14533",113703
"14534",113702
"14535",113701
"14536",113558
"14537",113557
"14538",113556
"14539",113555
"14540",113494
"14541",112994
"14542",112993
"14543",112992
"14544",112816
"14545",112685
"14546",112348
"14547",112322
"14548",111803
"14549",111470
"14550",111469
"14551",111468
"14552",111106
"14553",111050
"14554",111014
"14555",111013
"14556",111005
"14557",111004
"14558",111002
"14559",111001
"14560",111000
"14561",110999
"14562",110998
"14563",110997
"14564",110995
"14565",110904
"14566",110903
"14567",110902
"14568",110081
"14569",110080
"14570",110079
"14571",110064
"14572",110001
"14573",110000
"14574",109999
"14575",109998
"14576",109997
"14577",109715
"14578",109714
"14579",109713
"14580",109712
"14581",109711
"14582",109709
"14583",109708
"14584",109707
"14585",109706
"14586",109705
"14587",109704
"14588",109703
"14589",109702
"14590",109701
"14591",109696
"14592",109695
"14593",109694
"14594",109693
"14595",109692
"14596",109677
"14597",109676
"14598",109656
"14599",109655
"14600",109654
"14601",109653
"14602",109645
"14603",109644
"14604",109643
"14605",109642
"14606",109641
"14607",109640
"14608",109639
"14609",109638
"14610",109637
"14611",109636
"14612",109635
"14613",109634
"14614",109633
"14615",109632
"14616",109631
"14617",109630
"14618",109629
"14619",109628
"14620",109627
"14621",109626
"14622",109625
"14623",109624
"14624",109623
"14625",109622
"14626",109621
"14627",109620
"14628",109619
"14629",109618
"14630",109617
"14631",109616
"14632",109615
"14633",109595
"14634",109594
"14635",109593
"14636",109592
"14637",109591
"14638",109590
"14639",109589
"14640",109569
"14641",109475
"14642",109433
"14643",109313
"14644",109312
"14645",109311
"14646",109294
"14647",109293
"14648",109210
"14649",109209
"14650",109208
"14651",108767
"14652",108766
"14653",107658
"14654",107642
"14655",107641
"14656",107640
"14657",107610
"14658",107609
"14659",107608
"14660",107607
"14661",107606
"14662",107605
"14663",107502
"14664",107239
"14665",107238
"14666",106381
"14667",105012
"14668",104939
"14669",104938
"14670",104937
"14671",104936
"14672",104531
"14673",104530
"14674",104529
"14675",104490
"14676",104430
"14677",104428
"14678",104427
"14679",104407
"14680",104376
"14681",104317
"14682",104316
"14683",104315
"14684",104289
"14685",104288
"14686",104287
"14687",104286
"14688",104186
"14689",103954
"14690",103917
"14691",103916
"14692",103828
"14693",103827
"14694",102927
"14695",102926
"14696",102925
"14697",102924
"14698",102503
"14699",102425
"14700",102424
"14701",102423
"14702",102422
"14703",102419
"14704",102418
"14705",102360
"14706",102359
"14707",102358
"14708",102270
"14709",102269
"14710",102268
"14711",102267
"14712",102266
"14713",102265
"14714",102264
"14715",102263
"14716",102220
"14717",102219
"14718",102218
"14719",102217
"14720",102216
"14721",102215
"14722",102214
"14723",102213
"14724",102212
"14725",102211
"14726",102210
"14727",102209
"14728",102208
"14729",102207
"14730",102197
"14731",102196
"14732",102114
"14733",101619
"14734",101618
"14735",101617
"14736",101616
"14737",101611
"14738",101610
"14739",101600
"14740",101599
"14741",101598
"14742",101597
"14743",101511
"14744",101510
"14745",101509
"14746",101508
"14747",101507
"14748",101506
"14749",101499
"14750",101498
"14751",101361
"14752",101360
"14753",101359
"14754",101358
"14755",101357
"14756",101356
"14757",101355
"14758",101354
"14759",101353
"14760",101352
"14761",101351
"14762",101350
"14763",101349
"14764",101347
"14765",101346
"14766",101345
"14767",101344
"14768",101343
"14769",101342
"14770",101328
"14771",101327
"14772",101326
"14773",101325
"14774",101290
"14775",101289
"14776",101288
"14777",101287
"14778",101286
"14779",101285
"14780",101284
"14781",101283
"14782",101282
"14783",101281
"14784",101280
"14785",101279
"14786",101278
"14787",101277
"14788",101276
"14789",101254
"14790",101252
"14791",101251
"14792",101093
"14793",101068
"14794",101066
"14795",100978
"14796",100940
"14797",100816
"14798",100598
"14799",100597
"14800",100596
"14801",100442
"14802",100394
"14803",100393
"14804",100392
"14805",100385
"14806",100384
"14807",100383
"14808",99994
"14809",99934
"14810",99933
"14811",99932
"14812",99930
"14813",99921
"14814",99909
"14815",99908
"14816",99907
"14817",99906
"14818",99905
"14819",99904
"14820",99903
"14821",99902
"14822",99901
"14823",99900
"14824",99899
"14825",99898
"14826",99885
"14827",99884
"14828",99883
"14829",99882
"14830",99881
"14831",99880
"14832",99879
"14833",99878
"14834",99877
"14835",99850
"14836",99848
"14837",99446
"14838",99345
"14839",99344
"14840",99343
"14841",99342
"14842",99199
"14843",99017
"14844",99013
"14845",98662
"14846",98661
"14847",98660
"14848",98659
"14849",98658
"14850",98657
"14851",98656
"14852",98655
"14853",98654
"14854",98139
"14855",98035
"14856",98032
"14857",97896
"14858",97795
"14859",97653
"14860",97544
"14861",97482
"14862",97481
"14863",97440
"14864",97439
"14865",97438
"14866",97437
"14867",97431
"14868",97416
"14869",97402
"14870",97401
"14871",97400
"14872",97399
"14873",97398
"14874",97397
"14875",97396
"14876",97395
"14877",97394
"14878",97393
"14879",97392
"14880",97391
"14881",97257
"14882",97256
"14883",97255
"14884",97254
"14885",97071
"14886",97070
"14887",97060
"14888",97059
"14889",97012
"14890",96853
"14891",96852
"14892",96837
"14893",96751
"14894",96288
"14895",96230
"14896",96229
"14897",96228
"14898",96153
"14899",95568
"14900",95567
"14901",95566
"14902",95565
"14903",95205
"14904",94873
"14905",94872
"14906",94871
"14907",94446
"14908",94430
"14909",94429
"14910",94428
"14911",94427
"14912",94426
"14913",94422
"14914",94018
"14915",94017
"14916",93329
"14917",93328
"14918",93327
"14919",93326
"14920",93325
"14921",93324
"14922",93323
"14923",93322
"14924",93283
"14925",93282
"14926",93281
"14927",93280
"14928",93279
"14929",93278
"14930",93277
"14931",93276
"14932",93275
"14933",93274
"14934",93273
"14935",93227
"14936",93226
"14937",93224
"14938",93105
"14939",93104
"14940",93103
"14941",93087
"14942",93085
"14943",93084
"14944",93083
"14945",93082
"14946",93081
"14947",93080
"14948",93077
"14949",92966
"14950",92965
"14951",92964
"14952",92941
"14953",92940
"14954",92937
"14955",92936
"14956",92903
"14957",92902
"14958",92900
"14959",92899
"14960",92898
"14961",92897
"14962",92896
"14963",92895
"14964",92894
"14965",92893
"14966",92892
"14967",92891
"14968",92890
"14969",92888
"14970",92887
"14971",92883
"14972",92882
"14973",92881
"14974",92880
"14975",92879
"14976",92878
"14977",92877
"14978",92876
"14979",92875
"14980",92874
"14981",92873
"14982",92872
"14983",92871
"14984",92870
"14985",92869
"14986",92868
"14987",92867
"14988",92865
"14989",92864
"14990",92863
"14991",92838
"14992",92837
"14993",92825
"14994",92789
"14995",92788
"14996",92787
"14997",92785
"14998",92784
"14999",92782
"15000",92502
"15001",92396
"15002",92345
"15003",92077
"15004",92076
"15005",92075
"15006",92074
"15007",92000
"15008",91999
"15009",91998
"15010",91945
"15011",91944
"15012",91825
"15013",91824
"15014",91823
"15015",91822
"15016",91817
"15017",91816
"15018",91815
"15019",91814
"15020",91813
"15021",91235
"15022",91031
"15023",91030
"15024",91028
"15025",91026
"15026",91025
"15027",90886
"15028",90885
"15029",90835
"15030",90574
"15031",90451
"15032",90400
"15033",90238
"15034",89896
"15035",89895
"15036",89651
"15037",89645
"15038",89644
"15039",89643
"15040",89642
"15041",89641
"15042",89323
"15043",88954
"15044",88953
"15045",88679
"15046",88607
"15047",88606
"15048",88605
"15049",88604
"15050",88592
"15051",88590
"15052",88589
"15053",88588
"15054",88587
"15055",88586
"15056",88585
"15057",88584
"15058",88583
"15059",88556
"15060",88555
"15061",88535
"15062",88514
"15063",88466
"15064",88465
"15065",88462
"15066",88461
"15067",88460
"15068",88315
"15069",88314
"15070",88284
"15071",88217
"15072",88186
"15073",88185
"15074",88131
"15075",88130
"15076",88129
"15077",88128
"15078",88127
"15079",88126
"15080",88125
"15081",88124
"15082",88123
"15083",88122
"15084",88097
"15085",88077
"15086",88076
"15087",88075
"15088",88074
"15089",88073
"15090",88072
"15091",88071
"15092",88070
"15093",88069
"15094",88068
"15095",88067
"15096",88066
"15097",88065
"15098",88064
"15099",87770
"15100",87768
"15101",87767
"15102",87766
"15103",87757
"15104",87756
"15105",87755
"15106",87754
"15107",87753
"15108",87752
"15109",87751
"15110",87750
"15111",87749
"15112",87748
"15113",87747
"15114",87746
"15115",87745
"15116",87744
"15117",87743
"15118",87742
"15119",87741
"15120",87740
"15121",87739
"15122",87738
"15123",87737
"15124",87736
"15125",87696
"15126",87695
"15127",87694
"15128",87375
"15129",87111
"15130",87110
"15131",87109
"15132",87108
"15133",86934
"15134",86933
"15135",86739
"15136",85616
"15137",85615
"15138",84641
"15139",84640
"15140",84570
"15141",84569
"15142",83344
"15143",83072
"15144",82956
"15145",82474
"15146",82336
"15147",82335
"15148",82334
"15149",82333
"15150",82332
"15151",82331
"15152",82321
"15153",82320
"15154",82255
"15155",82111
"15156",82110
"15157",82109
"15158",82108
"15159",82107
"15160",82106
"15161",81950
"15162",81914
"15163",81858
"15164",81857
"15165",81856
"15166",81854
"15167",81847
"15168",81678
"15169",81644
"15170",81643
"15171",81642
"15172",81607
"15173",81606
"15174",81070
"15175",80932
"15176",80859
"15177",80858
"15178",80857
"15179",80774
"15180",80773
"15181",80772
"15182",80771
"15183",80680
"15184",80610
"15185",80609
"15186",80608
"15187",80523
"15188",80467
"15189",80466
"15190",80465
"15191",80464
"15192",80463
"15193",80462
"15194",80461
"15195",80444
"15196",80443
"15197",80442
"15198",80441
"15199",80225
"15200",80224
"15201",80223
"15202",80222
"15203",80221
"15204",80220
"15205",80219
"15206",80218
"15207",80217
"15208",80216
"15209",80192
"15210",80145
"15211",80079
"15212",80078
"15213",80077
"15214",80076
"15215",80075
"15216",80074
"15217",80073
"15218",80031
"15219",80030
"15220",80029
"15221",80024
"15222",80023
"15223",80022
"15224",80021
"15225",80020
"15226",80019
"15227",80018
"15228",80017
"15229",79930
"15230",79929
"15231",79928
"15232",79927
"15233",79926
"15234",79887
"15235",79886
"15236",79754
"15237",79753
"15238",79750
"15239",79360
"15240",79340
"15241",79339
"15242",79337
"15243",79336
"15244",79333
"15245",78865
"15246",78330
"15247",78323
"15248",78322
"15249",78321
"15250",78320
"15251",78319
"15252",78318
"15253",78317
"15254",78315
"15255",78314
"15256",78313
"15257",78312
"15258",78153
"15259",77784
"15260",77495
"15261",77494
"15262",77431
"15263",77430
"15264",77429
"15265",76936
"15266",76935
"15267",76933
"15268",76808
"15269",76807
"15270",76806
"15271",76805
"15272",76776
"15273",76775
"15274",76589
"15275",76588
"15276",76540
"15277",76494
"15278",76493
"15279",76492
"15280",76491
"15281",76328
"15282",76327
"15283",76326
"15284",76325
"15285",76324
"15286",76171
"15287",76134
"15288",76097
"15289",76096
"15290",76095
"15291",76094
"15292",76093
"15293",76092
"15294",76089
"15295",76088
"15296",76086
"15297",76085
"15298",76084
"15299",76083
"15300",76082
"15301",76081
"15302",76080
"15303",76079
"15304",76078
"15305",76077
"15306",76076
"15307",76075
"15308",76074
"15309",76073
"15310",76072
"15311",76071
"15312",76070
"15313",76069
"15314",76068
"15315",75945
"15316",75944
"15317",75943
"15318",75940
"15319",75939
"15320",75938
"15321",75937
"15322",75711
"15323",75645
"15324",75644
"15325",75643
"15326",75526
"15327",75080
"15328",75079
"15329",75078
"15330",75077
"15331",75076
"15332",74973
"15333",74972
"15334",74971
"15335",74970
"15336",74766
"15337",74765
"15338",74578
"15339",74577
"15340",74488
"15341",74487
"15342",74486
"15343",74325
"15344",74324
"15345",74323
"15346",74024
"15347",74022
"15348",73792
"15349",73728
"15350",73711
"15351",73086
"15352",73085
"15353",73084
"15354",72993
"15355",72966
"15356",72958
"15357",72957
"15358",72881
"15359",72880
"15360",72879
"15361",72878
"15362",72877
"15363",72876
"15364",72875
"15365",72874
"15366",72873
"15367",72872
"15368",72871
"15369",72870
"15370",72869
"15371",72868
"15372",72867
"15373",72866
"15374",72865
"15375",72864
"15376",72863
"15377",72862
"15378",72861
"15379",72860
"15380",72838
"15381",72837
"15382",72589
"15383",72588
"15384",72521
"15385",72485
"15386",71988
"15387",71987
"15388",71986
"15389",71985
"15390",71984
"15391",71983
"15392",71982
"15393",71981
"15394",71772
"15395",71569
"15396",71568
"15397",71567
"15398",71566
"15399",71565
"15400",71564
"15401",71563
"15402",71562
"15403",71561
"15404",71560
"15405",71559
"15406",71558
"15407",71557
"15408",71556
"15409",71555
"15410",71554
"15411",71553
"15412",71552
"15413",71551
"15414",71550
"15415",71549
"15416",71548
"15417",71547
"15418",71546
"15419",71545
"15420",71537
"15421",71500
"15422",71499
"15423",71391
"15424",71226
"15425",71193
"15426",71192
"15427",71191
"15428",71189
"15429",71099
"15430",71098
"15431",71097
"15432",71096
"15433",71095
"15434",71094
"15435",71093
"15436",71092
"15437",71091
"15438",71090
"15439",71089
"15440",71088
"15441",71005
"15442",70771
"15443",70769
"15444",70768
"15445",70766
"15446",70765
"15447",70678
"15448",70677
"15449",70676
"15450",70600
"15451",70374
"15452",70256
"15453",70255
"15454",70254
"15455",70253
"15456",70028
"15457",69983
"15458",69547
"15459",69546
"15460",69545
"15461",69544
"15462",69543
"15463",69542
"15464",69541
"15465",69540
"15466",69539
"15467",69538
"15468",69537
"15469",69536
"15470",69475
"15471",69474
"15472",69456
"15473",69328
"15474",68944
"15475",68943
"15476",68910
"15477",68705
"15478",68704
"15479",68703
"15480",68692
"15481",68668
"15482",68667
"15483",68628
"15484",68572
"15485",68556
"15486",68520
"15487",68519
"15488",68517
"15489",68516
"15490",68515
"15491",68491
"15492",68490
"15493",68459
"15494",68439
"15495",68438
"15496",68437
"15497",68433
"15498",68432
"15499",68429
"15500",68426
"15501",68425
"15502",68424
"15503",68423
"15504",68422
"15505",68420
"15506",68419
"15507",68415
"15508",67944
"15509",67912
"15510",67911
"15511",67646
"15512",67504
"15513",67503
"15514",67358
"15515",67191
"15516",67190
"15517",67189
"15518",67188
"15519",67187
"15520",67159
"15521",67158
"15522",67157
"15523",67156
"15524",67155
"15525",67087
"15526",67054
"15527",66646
"15528",66399
"15529",66398
"15530",66168
"15531",66167
"15532",66166
"15533",66048
"15534",66047
"15535",65831
"15536",65650
"15537",65283
"15538",65258
"15539",65257
"15540",65256
"15541",64426
"15542",64196
"15543",64041
"15544",64040
"15545",64039
"15546",63799
"15547",63798
"15548",63797
"15549",63795
"15550",63626
"15551",63581
"15552",63580
"15553",63579
"15554",63578
"15555",63577
"15556",63412
"15557",63411
"15558",63410
"15559",62973
"15560",62972
"15561",62971
"15562",62969
"15563",62888
"15564",62887
"15565",62886
"15566",62885
"15567",62884
"15568",62883
"15569",62856
"15570",62855
"15571",62854
"15572",62672
"15573",62552
"15574",62551
"15575",62550
"15576",62549
"15577",62548
"15578",62547
"15579",62546
"15580",62545
"15581",62544
"15582",62543
"15583",62542
"15584",62541
"15585",62540
"15586",62539
"15587",62538
"15588",62537
"15589",62398
"15590",62289
"15591",62230
"15592",62025
"15593",61527
"15594",61446
"15595",60963
"15596",60488
"15597",60486
"15598",60460
"15599",60459
"15600",60458
"15601",60342
"15602",60246
"15603",60245
"15604",60244
"15605",60243
"15606",60242
"15607",60241
"15608",60240
"15609",60239
"15610",60238
"15611",60237
"15612",60236
"15613",60235
"15614",60234
"15615",60233
"15616",60232
"15617",60231
"15618",59501
"15619",59500
"15620",59499
"15621",59498
"15622",59450
"15623",59449
"15624",59446
"15625",59445
"15626",59442
"15627",59441
"15628",59440
"15629",59439
"15630",59438
"15631",59437
"15632",59436
"15633",59435
"15634",59433
"15635",59432
"15636",59431
"15637",59430
"15638",59429
"15639",59421
"15640",59417
"15641",59416
"15642",59415
"15643",59344
"15644",59337
"15645",59336
"15646",59335
"15647",59334
"15648",59286
"15649",59281
"15650",59280
"15651",59279
"15652",59278
"15653",59277
"15654",59276
"15655",59274
"15656",59273
"15657",59212
"15658",59211
"15659",59197
"15660",59142
"15661",59141
"15662",59140
"15663",59139
"15664",59138
"15665",59137
"15666",59136
"15667",59067
"15668",59066
"15669",59065
"15670",59006
"15671",57010
"15672",57009
"15673",57008
"15674",57007
"15675",56940
"15676",56939
"15677",56938
"15678",56937
"15679",56709
"15680",56708
"15681",56431
"15682",56430
"15683",56336
"15684",56023
"15685",56021
"15686",55698
"15687",55375
"15688",55182
"15689",55181
"15690",55180
"15691",55179
"15692",55178
"15693",55176
"15694",55175
"15695",55174
"15696",55173
"15697",55172
"15698",55171
"15699",55169
"15700",55100
"15701",55099
"15702",55044
"15703",54987
"15704",54657
"15705",54391
"15706",54282
"15707",54280
"15708",53711
"15709",53527
"15710",53526
"15711",53406
"15712",53405
"15713",53343
"15714",52927
"15715",52765
"15716",52763
"15717",52762
"15718",52751
"15719",52750
"15720",52749
"15721",52748
"15722",52747
"15723",52746
"15724",52745
"15725",52648
"15726",52603
"15727",52601
"15728",52600
"15729",52599
"15730",52598
"15731",52597
"15732",52596
"15733",52595
"15734",52594
"15735",52593
"15736",52592
"15737",52591
"15738",52590
"15739",52589
"15740",52588
"15741",52496
"15742",52495
"15743",52494
"15744",52493
"15745",52492
"15746",52491
"15747",52473
"15748",52418
"15749",52181
"15750",52180
"15751",52178
"15752",51998
"15753",51909
"15754",51908
"15755",51907
"15756",51906
"15757",51905
"15758",51560
"15759",51471
"15760",51384
"15761",51383
"15762",51335
"15763",51334
"15764",51333
"15765",51087
"15766",51086
"15767",51085
"15768",51084
"15769",51083
"15770",51082
"15771",51081
"15772",51080
"15773",51079
"15774",51078
"15775",51077
"15776",51076
"15777",51075
"15778",51074
"15779",51073
"15780",51072
"15781",51071
"15782",51070
"15783",51069
"15784",51068
"15785",51067
"15786",51066
"15787",50997
"15788",50996
"15789",50995
"15790",50994
"15791",50993
"15792",50992
"15793",50702
"15794",50692
"15795",50570
"15796",50569
"15797",50568
"15798",50567
"15799",50566
"15800",50565
"15801",50564
"15802",50481
"15803",50342
"15804",50006
"15805",49979
"15806",49978
"15807",49929
"15808",49928
"15809",49927
"15810",49926
"15811",49925
"15812",49924
"15813",49786
"15814",49621
"15815",49458
"15816",49205
"15817",49154
"15818",49153
"15819",49152
"15820",49150
"15821",49149
"15822",49030
"15823",48827
